iops,lat,block_size,n_jobs,iodepth,read_fraction,load_type,io_type,raid,n_disks,device_type,offset,id
44266,270543.64,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44351,269333.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44166,270308.21,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44164,270954.5,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44627,269272.71,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44727,268688.0,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44032,269379.93,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44468,269118.79,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44191,269448.79,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43740,272400.71,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44508,269285.36,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43729,274173.93,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43302,274306.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43623,271678.64,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
42571,277495.64,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43508,274426.57,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43943,271305.57,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43914,272258.0,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43929,272244.64,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44158,269918.86,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44090,269657.36,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
42936,277515.07,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43401,273532.57,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
42564,275363.43,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43609,272545.43,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
42620,276256.86,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44170,269675.36,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44543,270305.57,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43937,270902.36,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44038,269970.64,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44038,270520.07,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
42136,281588.64,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44315,268870.57,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43950,271401.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44342,269634.21,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44164,269780.43,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44070,269837.5,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44046,270037.36,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43920,272425.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44431,269632.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44203,270838.43,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43692,274476.5,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44141,273583.57,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43998,271568.21,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43671,272028.93,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44564,271753.71,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43843,274090.57,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43169,277331.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44032,274759.29,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
42902,276596.21,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43273,276081.29,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44053,275045.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43946,272145.5,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
43762,273132.14,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
44624,272264.5,64,14,4,30,random,read,4+1,24,nvme,0,hse-09132022-160459-z76290
102667,428700.36,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102401,429079.71,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103959,423816.5,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103848,424393.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103348,424981.29,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103023,426691.0,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103737,423946.93,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102909,427447.5,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101523,432941.5,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103124,425792.57,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103648,423740.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103917,423926.07,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103442,425094.21,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103465,425427.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102362,429666.57,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103208,425614.57,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
100964,435091.64,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101006,435941.36,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102387,430257.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
99495,443619.21,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101011,435510.43,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102273,430222.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102276,429406.5,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102656,427558.43,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103124,426569.21,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103294,426274.43,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
100531,437779.36,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101218,435308.79,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
100386,440366.86,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101683,432963.07,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
100528,439142.57,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103289,426036.64,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102767,426997.43,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102313,430139.57,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103536,425262.43,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102947,426354.93,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
98292,449347.21,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103419,425623.93,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102441,429366.21,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102847,427484.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103672,424516.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103447,425642.0,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103174,426816.57,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101608,432566.5,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102810,427423.71,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103128,426277.14,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101665,432140.79,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102459,427383.71,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
103366,424697.36,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101748,432215.29,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102977,424885.43,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102484,427724.86,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
100226,437740.29,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101214,432369.07,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
100901,435976.79,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101059,434589.5,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
101561,430834.79,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102748,427303.86,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102633,427766.21,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
102532,426297.71,64,14,4,30,random,write,4+1,24,nvme,0,hse-09132022-160459-z76290
200254,494323.39,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201129,493653.36,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201347,494295.09,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202881,490531.36,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203679,492439.73,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203122,490613.84,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
200023,495232.77,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
200367,494691.16,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202942,490596.89,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202266,493570.27,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204162,487720.41,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203790,488734.23,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202564,488641.43,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201610,493588.43,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201966,492846.23,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202859,491168.66,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202890,491739.98,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202076,494383.66,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202981,492908.95,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204075,489929.32,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203134,492612.64,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203098,492403.05,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201772,496296.5,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203397,491394.3,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203508,491279.8,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204645,491904.45,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202673,491969.68,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203376,493368.7,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203274,494173.73,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204553,491717.66,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203511,493449.27,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203201,490795.27,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201845,495080.23,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
200446,497115.82,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
199243,498168.61,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201722,494633.25,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203300,494183.36,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204282,492308.52,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203294,490385.39,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202064,492838.11,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
200825,494430.89,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
199955,495638.61,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203741,493119.34,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204205,490313.2,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202754,491853.91,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
202568,492134.73,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201839,494620.02,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204304,489283.57,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204035,489608.05,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203626,489046.89,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203146,488464.84,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203530,489540.95,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203127,489540.95,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203133,489627.59,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203314,488486.8,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203748,488492.61,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
203411,490244.98,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
201630,493122.66,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
204085,489735.23,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
25333,477507.86,8,44,7,47,random,read,4+1,24,nvme,0,hse-09132022-182137-z55504
225785,924777.05,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
227220,917183.2,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
227675,913867.34,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229285,907511.89,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228733,906359.16,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229308,906743.34,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
225919,923002.27,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
225498,924303.64,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228728,909424.48,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229032,906778.27,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
230075,903968.2,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229717,904867.66,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
230215,905604.7,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
227314,915594.11,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
227624,913884.59,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228709,908341.59,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229157,907886.77,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228157,910305.77,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229016,906457.86,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229178,906043.0,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229337,904969.86,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229653,904035.89,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228218,908806.82,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229855,903419.77,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229699,902959.18,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229129,902860.0,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229374,905743.91,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229008,904224.86,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229170,903473.2,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229614,900591.66,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229031,904070.73,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229471,905125.14,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229479,904933.3,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
225702,920935.34,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
225775,922142.2,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228372,909769.61,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228398,907379.86,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228633,905471.43,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229774,904434.34,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229109,907274.64,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
226284,920902.0,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
225898,922167.16,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229058,903959.3,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229433,903728.98,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229019,907052.7,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229461,905444.8,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229026,906553.34,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
230403,900790.84,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229358,905707.25,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229513,906006.5,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229997,905924.84,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
230112,903993.32,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
228929,908015.2,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229377,908661.09,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229746,906742.5,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
230630,902184.7,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229298,906776.18,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
227684,913970.27,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
229316,905631.59,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
28566,881212.39,8,44,7,47,random,write,4+1,24,nvme,0,hse-09132022-182137-z55504
49664,1681980.76,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49179,1645940.66,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49394,1615594.18,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49878,1660379.58,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49565,1699613.63,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49024,1595268.37,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49223,1622046.66,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49702,1662258.97,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49357,1613062.29,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49536,1633711.32,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49371,1653428.08,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49304,1652987.18,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49856,1628335.76,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49137,1607316.24,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
49273,1650894.03,256,38,13,60,random,read,4+1,24,nvme,0,hse-09132022-201045-z60525
